id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
11269,Jack Hinshelwood,27,1773,4,4.76202392950654,3,2.3572685150429606,37,16,0,0,D M S,Brighton,4,4.76202392950654,11.615752866491675,5.945451917126775
12759,Yankuba Minteh,34,2410,3,4.752463513985276,4,5.841520894318819,41,44,3,0,M S,Brighton,3,4.752463513985276,16.411175997927785,8.573732296004891
9749,Donyell Malen,21,600,4,4.73893653601408,1,0.36938193812966347,26,7,0,0,F M S,Aston Villa,4,4.73893653601408,6.387579720467329,1.917095586657524
9788,Dominik Szoboszlai,36,3236,6,4.724170769564807,7,8.835168853402138,70,78,8,1,D F M,Liverpool,6,3.963001917116344,21.543240651488304,15.061629813164473
7603,Marc Guehi,35,3150,3,4.697336498647928,3,2.726592278573662,32,18,6,0,D,"Crystal Palace,Manchester City",3,4.697336498647928,17.67278046440333,15.488122279755771
5613,Gabriel,32,2748,3,4.649077512323856,4,2.7250300347805023,27,7,4,0,D S,Arsenal,3,4.649077512323856,8.894044917076826,8.309922948479652
8094,Mathis Cherki,33,1792,4,4.64134069904685,12,10.784712422639132,55,60,1,0,F M S,Manchester City,4,4.64134069904685,20.810218203812838,11.157610276713967
10717,Rodrigo Muniz,21,1001,1,4.545291785150766,1,0.9614864559844136,32,8,2,0,F S,Fulham,1,4.545291785150766,4.830986261367798,1.2980473078787327
9024,Yeremi Pino,34,2134,2,4.372978935018182,2,8.502093791030347,45,48,4,0,F M S,Crystal Palace,2,4.372978935018182,13.46667707618326,4.587377788498998
7814,Taiwo Awoniyi,17,441,4,4.346804939210415,1,1.3198657557368279,15,6,2,0,F S,Nottingham Forest,4,4.346804939210415,5.521583408117294,1.5340364016592503
9739,Kiernan Dewsbury-Hall,31,2649,8,4.330071024596691,4,6.574528481811285,39,36,6,0,M S,Everton,8,4.330071024596691,14.278130359947681,8.12063055485487
7230,Emile Smith-Rowe,37,1933,3,4.261428236961365,0,1.417598308995366,36,18,1,0,M S,Fulham,3,4.261428236961365,8.591270301491022,4.14689252525568
10552,Alejandro Garnacho,24,1285,1,4.111795756965876,4,4.21896393597126,33,29,2,0,F M S,Chelsea,1,4.111795756965876,12.953486386686563,6.525954343378544
8379,Alexis Mac Allister,37,2683,2,4.071707676164806,4,2.849602391012013,52,34,7,0,M S,Liverpool,2,4.071707676164806,13.185968162491918,8.344642542302608
11707,Jurriën Timber,30,2475,3,4.030840836465359,5,2.5891424333676696,25,28,5,0,D S,Arsenal,3,4.030840836465359,11.438589019700885,8.65939543582499
8981,Jéremy Doku,30,1783,5,3.9999447921290994,5,7.553412737324834,39,59,0,0,F M S,Manchester City,5,3.9999447921290994,18.843964545056224,9.702232458628714
5543,Gabriel Jesus,14,395,3,3.9764807410538197,0,0.20858897641301155,19,3,3,0,F S,Arsenal,3,3.9764807410538197,4.36402528360486,1.2694791033864021
13775,Estêvão,22,854,2,3.8740363344550133,2,2.8163073528558016,28,16,4,0,F M S,Chelsea,2,3.8740363344550133,9.267625011503696,3.582291418686509
8044,Joshua Zirkzee,24,573,2,3.846635088324547,1,1.2162351589649916,25,11,3,0,F M S,Manchester United,2,3.846635088324547,6.710166962817311,2.60221391543746
12410,Joshua King,32,1306,1,3.79960710555315,2,1.0395643608644605,26,15,4,0,F M S,Fulham,1,3.79960710555315,6.186926681548357,2.6014943681657314
2203,Emiliano Buendía,36,1778,6,3.7844833629205823,2,3.626239098608494,49,30,6,0,M S,Aston Villa,6,3.7844833629205823,9.206152960658073,3.6858682241290808
8393,Omar Marmoush,21,693,3,3.76536438241601,3,2.126938968896866,30,12,3,0,F M S,Manchester City,3,3.76536438241601,6.192776508629322,0.7863435056060553
